title,start_date,rating_count,rating_avg,animeId,animeIdx
Kairaku no Sono,,547,5.73,7699,5900
Anomalies,,538,5.60,7700,5901
Anygedybudybombom,,519,5.31,7701,5902
Zawazawa,,527,5.61,7702,5903
Tokyo SOS,,528,5.59,7703,5904
Issho ni Sleeping: Sleeping with Hinako,,538,5.35,7704,5905
Chirico,,52,6.00,7705,5906
Haruwo,,543,5.48,7706,5907
Unko-san: Tsuiteru Hito ni Shika Mienai Yousei,2009-03-18,538,5.41,7707,5908
Kihei Senki Legacies,,12,7.67,7708,5909
Yao Shen Ji 2nd Season,2018-01-06,537,5.47,7709,5910
Aruite Mikka!,,549,5.54,7710,5911
Aoi Heya,,140,7.94,7711,5912
Kono Minikuku mo Utsukushii Sekai,2004-04-02,4,7.00,7712,5913
Kikaider 01 The Animation,2001-11-21,548,5.55,7713,5914
Kidou Senkan Nadesico: The Prince of Darkness,,577,5.53,7714,5915
Kekkai Sensen: Soresaemo Saitei de Saikou na Hibi,,540,5.68,7715,5916
Kasei Yakyoku,1989-03-25,550,5.42,7716,5917
Imanara Maniau! Log Horizon,,525,5.45,7717,5918
Heisei Inu Monogatari Bow,1993-10-14,6,7.33,7718,5919
Hare Tokidoki Buta (TV),1997-07-03,542,5.48,7719,5920
Golgo 13,,16,8.00,7720,5921
Godzilla 2: Kessen Kidou Zoushoku Toshi,,2,1.00,7721,5922
Urashima Tarou (1931),,542,5.44,7722,5923
Tanaami Keiichi no Shouzou,,2,8.00,7723,5924
Henkei Sakuhin Dai 1-ban,,1076,7.88,7724,5925
Onyankopon,2017-10-06,534,5.41,7725,5926
Eiken: Eikenbu yori Ai wo Komete,2003-06-25,544,5.70,7726,5927
Osaru no Kantai,,545,5.64,7727,5928
2005-nen Uchuu no Tabi,,10,5.60,7728,5929
Nezumi no Rusuban,,535,5.51,7729,5930
Aa / ii,,8,6.00,7730,5931
Shinsei Kamattechan,,521,5.62,7731,5932
Kakari,,538,5.35,7732,5933
Blue Remains,,545,5.45,7733,5934
Utsukushii,,535,5.14,7734,5935
The Chocolate Panic Picture Show,,540,5.75,7735,5936
Peeping Life: YouTuber-kun,2013-08-08,537,5.71,7736,5937
Nintama Rantarou Movie: Ninjutsu Gakuen Zenin Shutsudou! no Dan,,549,5.62,7742,5938
Uchuu Senkan Yamato: Aratanaru Tabidachi,,524,5.71,7743,5939
Chuunibyou demo Koi ga Shitai! Movie: Take On Me Mini-Drama - Koukai Chokuzen no... Kaiko Gekijou,2017-11-17,4,7.00,7744,5940
Code:Breaker OVA,2012-12-17,2,7.00,7745,5941
Granblue Fantasy The Animation Season 2,2019-10-05,539,5.70,7746,5942
Kobe to Watashi,,548,5.42,7747,5943
Kakugo no Susume,1996-10-23,60,8.27,7748,5944
Kabushikigaisha Aokishouji,,538,5.35,7749,5945
Great Rabbit,,521,5.77,7750,5946
Hana,,549,5.42,7751,5947
a_caFe,,545,5.24,7752,5948
Tonari no Yarou,,539,5.38,7753,5949
Run & Roll,,530,5.23,7754,5950
Play Jazz,,1,9.00,7755,5951
Osaru no Sankichi: Totsugeki-tai,,554,5.52,7756,5952
Isu,,551,5.40,7757,5953
Funny Pets,2006-01-11,533,5.53,7758,5954
Choco Kyouju no Oheya,,2,6.00,7759,5955
Zonmi-chan: Halloween☆Special Movie!,,510,5.34,7760,5956
Seiyuu Deka,,559,5.47,7761,5957
Miru Tights,2019-05-11,568,5.68,7762,5958
Nekketsu Saikyou Go-Saurer,1993-03-03,524,5.44,7763,5959
Senjou no Valkyria: SenVal Theater,2009-08-05,507,5.51,7764,5960
Ponkotsuland Saga,,539,5.50,7765,5961
Color Noise,,546,5.66,7766,5962
Hand Soap,,542,5.52,7767,5963
Nude Batter Tetsuo,,22,7.82,7768,5964
Oi Pii-tan!!,,118,6.73,7769,5965
Mobile Dog House￥,,2,8.00,7770,5966
"Yasashii Fue, Tori, Ishi",,2,6.00,7771,5967
Akuma no Kairozu,,544,5.57,7772,5968
Jigoku Youchien,2013-01-09,540,5.60,7773,5969
Five Fire Fish,,533,5.50,7774,5970
Ball yo Doko e Yuku,,528,5.71,7775,5971
Under the Dog: Anthea-chan,,542,5.43,7776,5972
Kindan no Mokushiroku: Crystal Triangle,,519,5.44,7777,5973
Katte ni Shiyagatte,,546,5.47,7778,5974
Issunboushi no Shusse,,537,5.54,7779,5975
Portrait,,552,5.52,7780,5976
Glamorous Heroes,2017-10-07,4,8.00,7781,5977
Urda,2002-01-05,6,4.33,7782,5978
Roboteuwang Sseonsyakeu,,545,5.48,7783,5979
Haru no Uta,,546,5.59,7784,5980
Love Kome: We Love Rice,2017-04-05,520,8.64,7785,5981
KochinPa! Dainiki,2016-12-06,4,4.00,7786,5982
Iron Virgin Jun,,532,5.63,7787,5983
Hachiko↑Dance,,527,5.70,7788,5984
Dragon Fist,,540,5.59,7789,5985
A Woman in a Fashion Building,,533,5.53,7790,5986
Usagi ga Kowai,,337,8.77,7791,5987
Chuunen Punk,,532,5.57,7792,5988
Choujikuu Romanesque Samy: Missing 99,,2,7.00,7793,5989
Nakanaori,,535,5.45,7794,5990
Ushi Atama,,556,5.62,7795,5991
Halved,,534,5.68,7796,5992
Gokiburi Taisou,,534,5.56,7797,5993
Sekai no Yami Zukan,2017-04-03,545,5.57,7798,5994
Makura no Danshi,2015-07-14,558,5.64,7799,5995
Cook no Polka,,529,5.53,7800,5996
Hana no Hi,,532,5.44,7801,5997
Een,,532,5.36,7802,5998
Dynamic Chord,2017-10-06,542,5.45,7803,5999
Vampire Sensou,,528,5.47,7804,6000
Propagate,,4,6.00,7805,6001
Ramen Tenshi Pretty Menma,,542,5.44,7806,6002
Nouryou Anime: Denkyuu Ika Matsuri,,552,5.41,7807,6003
PistStar,,543,5.70,7808,6004
Jingle,,6,4.67,7809,6005
Kintarou Taiiku Nikki,,2,6.00,7810,6006
Doubutsu Sumo Taikai,,2,3.00,7811,6007
Chimuchimucheri ChimChimCheree,,542,5.33,7812,6008
44-hiki no Neko,,533,5.82,7813,6009
Sushi Police,2016-01-07,551,5.38,7814,6010
Tansu Warashi.,,523,5.61,7822,6011
UFO Princess Valkyrie,2002-07-04,559,5.47,7823,6012
Maabou no Daikyousou,,572,5.38,7824,6013
Go-hiki no Kobuta to Charleston,,500,5.67,7825,6014
Sayokyoku,,542,5.55,7826,6015
Banana Mura ni Ame ga Furu,,529,5.66,7827,6016
Dia Horizon (Kabu),2017-10-03,541,5.63,7828,6017
Ainone,,530,5.42,7829,6018
Yokoo's 3 Animation Films,,556,5.59,7830,6019
Satsujinkyou Jidai,,555,5.63,7831,6020
Pinky Street,,503,5.59,7832,6021
Hinomaru Hatanosuke: Inazuma-gumi Tobatsu no Maki,,548,5.57,7833,6022
Buggy Map,2014-12-09,551,5.72,7834,6023
123,,540,5.32,7835,6024
12-gatsu no Uta,,553,5.39,7836,6025
Timbre A to Z,2011-01-22,557,5.58,7837,6026
Tekkon Kinkreet Pilot,,547,5.36,7838,6027
The Harmonic Gleam Vibration,,520,5.69,7839,6028
Shousei Shikisai Gensou,,546,5.65,7840,6029
Screw,,529,5.45,7841,6030
Zettai Shougeki: Platonic Heart,2008-10-29,572,5.61,7842,6031
Wego Graphics,2017-10-07,2,6.00,7843,6032
Umi no Momotarou,,535,5.43,7844,6033
Tokyogurashi!,,533,5.53,7845,6034
Taishou Mebiusline: Chicchai-san,2017-10-06,547,5.51,7846,6035
Tairiki Tarou no Mucha Shuugyou,,536,5.42,7847,6036
Never Shined,,531,5.47,7848,6037
Gore-Tex Infinium,,548,5.53,7849,6038
Gold Pencil And Alien Boy,,540,5.25,7850,6039
Cherry Blossom (Music),,526,5.33,7851,6040
Canary,,1,7.00,7852,6041
Box,,564,5.51,7853,6042
A Play,,545,5.47,7854,6043
Papillon Rose,2006-02-09,532,5.43,7855,6044
Nora,,527,5.55,7856,6045
JRA Hokan Keikaku,2012-06-15,515,5.70,7857,6046
In Search of Axis,,4,7.50,7858,6047
Drill,,1,9.00,7859,6048
Yakusoku,,529,5.48,7860,6049
Tobacco wa Dasai,,557,5.47,7861,6050
Survivor,,541,5.52,7862,6051
Shoujouji no Tanuki-bayashi,,547,5.46,7863,6052
Paper Film,,534,5.43,7864,6053
Lost Utopia,,545,5.63,7865,6054
Beluga,,537,5.54,7866,6055
Ameya Tanuki,,527,5.57,7867,6056
3-D Heaven,,554,5.50,7868,6057
Wakaranai Buta,,552,5.51,7869,6058
Try Knights,2019-07-31,4,8.50,7870,6059
Soccer,,533,5.35,7871,6060
Pinky Wakuwaku Tabi Stroll,2000-12-01,545,5.56,7872,6061
Kaze wo Mita Shounen,,536,5.39,7873,6062
Odoroki Ban,,512,5.62,7874,6063
B.B. Fish,,544,5.36,7875,6064
Aoki Seimei Hoken,,546,5.46,7876,6065
Zombie Ehon,,12,8.67,7877,6066
Rule,,515,5.52,7878,6067
Minions x Godzilla x Toho Cinema Collaboration Tokubetsu Eizou,,533,5.41,7879,6068
Re:Petit kara Hajimeru Isekai Seikatsu,2016-06-24,540,5.41,7880,6069
Mr. Empty,,527,5.44,7881,6070
Hinomaru Tarou: Musha Shugyou no Maki,,2,1.00,7882,6071
Chainsaw Bunny: Deleted Scene,,546,5.40,7883,6072
Self-Portrait,,531,5.58,7884,6073
Mikan-bune,,539,5.61,7885,6074
Yoroiden Samurai Troopers Gaiden,1989-04-30,546,5.38,7886,6075
Hell Target,,547,5.51,7887,6076
Essential Free & Easy,,531,5.55,7888,6077
De:vadasy,2000-11-25,537,5.49,7889,6078
Armored Core: Fort Tower Song,,551,5.54,7890,6079
Arigatou Gomennasai,,522,5.45,7891,6080
"""0""",,563,5.52,7892,6081
Bishoujo Yuugi Unit Crane Game Girls Galaxy,2016-10-05,539,5.61,7893,6082
Usa Weather Show,,513,5.50,7894,6083
Quantum Leap,,551,5.44,7895,6084
Ichigeki Sacchuu!! Hoihoi-san: Legacy,,527,5.54,7896,6085
Kojin Toshi,,54,4.70,7897,6086
Hwanggeum Cheolin,,562,5.47,7898,6087
Chou Henshin Cosprayers vs. Ankoku Uchuu Shougun the Movie,,535,5.33,7899,6088
Bakugan: Battle Planet,,12,2.50,7900,6089
PiKA PiKA,,544,5.42,7901,6090
Mahou Sensei Negima!: Introduction Film,2004-08-25,547,5.43,7902,6091
Norakuro Shoui: Nichiyoubi no Kaijiken,,555,5.63,7903,6092
Lingerie Senshi Papillon Rose,,518,5.47,7904,6093
Kaeru San Yuushi,,531,5.47,7905,6094
Issho ni Training: Training with Hinako,,521,5.50,7906,6095
Henna Omamesan,,552,5.53,7907,6096
77Danui Bimil,,1,7.00,7908,6097
Black Ocean,,522,5.50,7909,6098
3-Nen D-Gumi Glass no Kamen,2016-10-03,540,5.49,7910,6099
Super Teukgeup Mazinger 7,,552,5.42,7911,6100
Noisy Birth,,545,5.66,7912,6101
Momotarou (Music),,553,5.31,7913,6102
Mimizu Monogatari,,535,5.44,7914,6103
Love Kome: We Love Rice 2nd Season,2017-10-06,1,5.00,7915,6104
Miira no Yume,,546,5.58,7916,6105
Kuripuri*Kuripura,,553,5.58,7917,6106
Hinomaru Hatanosuke: Bakemonoyashiki no Maki,,530,5.63,7918,6107
Mahou Shoujo Lyrical Nanoha ViVid,2015-04-03,543,5.35,7919,6108
Mahou no Yousei Persia,1984-07-06,556,5.47,7920,6109
Mahou no Star Magical Emi,1985-06-07,1,5.00,7921,6110
Mahou no Princess Minky Momo: Yume wo Dakishimete,1991-10-02,519,5.53,7922,6111
Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Jump Festa Special,,535,5.64,7923,6112
Inaka Isha,,547,5.34,7924,6113
Hibike! Euphonium: Suisougaku-bu no Nichijou,2015-06-17,547,5.27,7925,6114
Ginyuu Mokushiroku Meine Liebe Wieder,2006-01-22,544,5.45,7926,6115
Hatsukoi Limited.: Gentei Shoujo,2009-07-24,537,5.47,7927,6116
Gregory Horror Show: The Second Guest,2000-04-01,548,5.70,7928,6117
Full Moon wo Sagashite: Kawaii Kawaii Daibouken,,550,5.46,7929,6118
Force Live,,549,5.58,7930,6119
FlashBack,,539,5.24,7931,6120
Beppu x Peeping Life,,544,5.60,7932,6121
Eureka Seven AO Final Episode: One More Time - Lord Don't Slow Me Down,2017-01-10,522,5.45,7933,6122
DNA²,1994-10-07,508,5.48,7934,6123
Digimon Universe: Appli Monsters,2016-10-01,555,5.34,7935,6124
Arcade Gamer Fubuki Extra,,525,5.58,7936,6125
2,,547,5.60,7937,6126
3-tsu no Kumo,,519,5.59,7938,6127
Yoru no Hi,,510,5.54,7939,6128
Nani ga Dekiru ka na,,540,5.63,7940,6129
"Neko mo, Onda-ke",2016-04-01,539,5.45,7941,6130
Love,,531,5.44,7942,6131
Kokka Kimigayo,,555,5.49,7943,6132
Instant Music,,528,5.35,7944,6133
Katsugeki Shoujo Tanteidan,,540,5.59,7945,6134
Ame-iro Cocoa in Hawaii,2016-10-02,540,5.32,7946,6135
Shuranosuke Zanmaken: Shikamamon no Otoko,,542,5.56,7947,6136
Usalullaby,,522,5.64,7948,6137
Death March kara Hajimaru Isekai Kyousoukyoku,2018-01-11,548,5.41,7949,6138
Crayon Shin-chan Movie 20: Arashi wo Yobu! Ora to Uchuu no Princess,,530,5.46,7950,6139
Ame no Bus Stop-hen,,531,5.61,7951,6140
Yami no Purple Eye,,1,2.00,7952,6141
Two Tea Two,,2,10.00,7953,6142
Taku Boda,,543,5.45,7954,6143
Million Doll,2015-07-07,533,5.70,7955,6144
Jigazou,,542,5.66,7956,6145
Peeping Life Specials,,508,5.56,7957,6146
"Ippun de Wakaru Eiga ""Donten ni Warau"" Kaisetsu Yokoku",,534,5.45,7958,6147
B-Project: Zecchou*Emotion,2019-01-12,555,5.30,7959,6148
Araiguma Rascal,1977-01-02,535,5.48,7960,6149
Eyedrops Episode 0,,549,5.54,7961,6150
Andes Shounen Pepero no Bouken,1975-10-06,542,5.34,7962,6151
Ai Tenshi Densetsu Wedding Peach,1995-04-05,561,5.31,7963,6152
30-sai no Hoken Taiiku,2011-04-07,537,5.68,7964,6153
Battle Spirits: Ryuuko no Ken,,525,5.61,7965,6154
Cherry no Manma,,529,5.51,7966,6155
Ari Ningen Monogatari,,557,5.69,7967,6156
Ame-iro Cocoa: Rainy Color e Youkoso!,2015-10-04,516,5.62,7968,6157
2010,,16,6.00,7969,6158
Misemono Kenbutsu,,519,5.47,7970,6159
Zenchuu Maite,,536,5.53,7971,6160
Issho ni Training Ofuro: Bathtime with Hinako & Hiyoko,,539,5.35,7972,6161
Columbos,,523,5.42,7973,6162
Hakubutsushi,,563,5.27,7974,6163
Room Mate,2017-04-12,531,5.40,7975,6164
Riding the Storm,,560,5.55,7976,6165
Playground,,571,5.43,7977,6166
Otoko to Onna to Inu,,557,5.28,7978,6167
Tales of Symphonia The Animation: Tethe'alla-hen,2010-03-25,567,5.39,7979,6168
Kyochuu Rettou,,549,5.57,7980,6169
Mogura no Adventure,,528,5.51,7981,6170
Estima: Sense of Wonder,,532,5.54,7982,6171
Anata mo Robot ni Nareru feat. Kamome Jidou Gasshoudan,,553,5.35,7983,6172
Cipher,,533,5.62,7984,6173
Yomiuri Shimbun,,2,7.00,7985,6174
The Humanoid: Ai no Wakusei Lezeria,,544,5.58,7986,6175
Navia Dratp,2005-09-02,527,5.64,7987,6176
Hibari no Yadogae,,545,5.52,7988,6177
Haruko no Bouken,,554,5.42,7989,6178
Frame Arms: A Violent Struggle,,521,5.46,7990,6179
Venus,,521,5.54,7991,6180
Nou Nen feat. Utae,,550,5.71,7992,6181
Fantastic Cell,,535,5.44,7993,6182
Fantasy,,557,5.56,7994,6183
1/100 Rice Planting,,530,5.38,7995,6184
Roll,,560,5.44,7996,6185
Wonder,,536,5.42,7997,6186
Present made no Michinori,,545,5.36,7998,6187
Nagisa,,544,5.66,7999,6188
Lina Poe Poe,,522,5.41,8000,6189
Kore ga UFO da! Soratobu Enban,,541,5.40,8001,6190
Coffee Tadaiku,,526,5.36,8002,6191
Beautiful Name,,568,5.34,8003,6192
Vie Durant,2003-07-15,561,5.63,8004,6193
Tako no Hone,,551,5.58,8005,6194
Sensuikan Cassiopeia,,1,1.00,8006,6195
Peaceful Times (F02) Petit Film,,545,5.57,8007,6196
Majin Sentai Death Ranger: Ubawareta Pudding!,,554,5.49,8008,6197
Love & Gift,2014-10-30,504,5.36,8009,6198
Juicy Jungle,,565,5.56,8010,6199
DC Super Heroes vs Taka no Tsume Dan Promotion Eizou,,536,5.65,8011,6200
Dagram vs. Round-Facer,,539,5.67,8012,6201
Anime Mitai na,,541,5.62,8013,6202
Trip Trek,,543,5.68,8014,6203
Ojousama Sousamou,,571,5.64,8015,6204
Meitantei Gordon,,499,5.62,8016,6205
Il torero Camomillo,,524,5.53,8017,6206
Deniroo's Circus,,526,5.44,8018,6207
Aru Zombie Shoujo no Sainan,,1,1.00,8019,6208
Dambo,,506,5.54,8020,6209
Yellow,,538,5.41,8021,6210
Raja Maharaja,,539,5.58,8022,6211
Tousan no Tsukutta Uta,,4,8.00,8023,6212
Susume! Gachimuchi Sankyoudai,,536,5.54,8024,6213
Haru no Ashioto The Movie: Ourin Dakkan,,539,5.26,8025,6214
Kirin no Otenki Mama-san,1964-06-26,4,5.00,8026,6215
Fafa Movie,2010-03-10,542,5.34,8027,6216
Cinterrier-jou no Hanamuko,,538,5.60,8028,6217
Yans! Gans! Meat or Die,,533,5.66,8029,6218
Akisutozeneko,,535,5.38,8030,6219
Souiu Megane,,540,5.48,8031,6220
Sol,,540,5.44,8032,6221
Norakuro Nitouhei: Kyouren no Maki,,550,5.32,8033,6222
Hungry to Win,,554,5.55,8034,6223
BraFro x Taka no Tsume: Brave Funding Prologue,,550,5.53,8035,6224
au x Rope,2012-07-10,539,5.55,8036,6225
Anon Sentai Ranger 5,,535,5.37,8037,6226
Saru Kani Gassen (Yokoku),,4,10.00,8038,6227
3 Choume no Tama: Uchi no Tama Shirimasen ka?,1988-11-21,16,5.75,8039,6228
Rui no Masaiban,,546,5.47,8040,6229
PES: Peace Eco Smile - Drive your Heart,,2,9.00,8041,6230
Wangpai Yushi,2014-06-27,555,5.55,8042,6231
Pants no Ana: Mambo de Ganbo!,,548,5.63,8043,6232
Kitte no Gensou,,553,5.37,8044,6233
"Hope: Suiso Shakai to, Korekara no Energy no Hanashi",,560,5.52,8045,6234
Henna Ie!,,560,5.60,8046,6235
Toriko 3D: Kaimaku Gourmet Adventure!!,,513,5.27,8047,6236
Funny Pets 2nd Season,2006-10-09,544,5.39,8048,6237
Touch 2: Sayonara no Okurimono,,538,5.41,8049,6238
The King of Fighters: Destiny,2017-08-03,551,5.19,8050,6239
"""Calpis"" Hakkou Monogatari",,527,5.35,8051,6240
Sword Art Online: Extra Edition,,528,5.33,8052,6241
Umacha,2001-03-05,538,5.49,8053,6242
Sounan Desu ka?,2019-07-02,533,5.38,8054,6243
Experiment,,524,5.59,8055,6244
Taishou Mebiusline: Chicchai-san - You and I,,537,5.53,8056,6245
Shinmai Maou no Testament Departures: Maria no Hizou Eizou,,4,6.50,8057,6246
Shinkon Gattai Godannar!!,2003-10-01,540,5.72,8058,6247
Tsuru Shitae Waka Kan,,558,5.56,8059,6248
Project BLUE Chikyuu SOS,2006-07-02,536,5.43,8060,6249
Seireitsukai no Blade Dance Specials,2014-10-08,533,5.74,8061,6250
Saru to Kani no Gassen,,2,10.00,8062,6251
Princess Tutu Recaps,2002-12-27,4,7.00,8063,6252
Ooi! Hanimaru,,544,5.39,8064,6253
Oppai ga Ippai,,563,5.45,8065,6254
Nisou no Kuzu,,547,5.36,8066,6255
Peace Maker Kurogane Movie 1: Omou Michi,,531,5.24,8067,6256
Spectral Force Chronicle Divergence,,2,8.00,8068,6257
Senjuushi,2018-07-03,542,5.62,8069,6258
Oretachi ni Tsubasa wa Nai: Under the Innocent Sky.,2011-04-04,545,5.62,8070,6259
Shashinki,,533,5.46,8071,6260
Panyo Panyo Di Gi Charat,2002-01-05,558,5.60,8072,6261
Okusama ga Seitokaichou!,2015-07-02,565,5.60,8073,6262
Otogi no Kuni no Birthday,,756,7.22,8074,6263
Prison Bear,,524,5.75,8075,6264
Nyago Dance,,524,5.52,8076,6265
Lilt,,529,5.56,8077,6266
Makura no Danshi: Sono Ato no Makura no Danshi,,4,7.50,8078,6267
A Log Day of Timbre,,536,5.45,8079,6268
Kaidan,,533,5.58,8080,6269
Yuukai Anna,,4,7.00,8081,6270
Toilet no Kuni,,533,5.51,8082,6271
Punpun Polka,,539,5.63,8083,6272
The New A-Class.: Next Stage with YOU,,539,5.34,8084,6273
Norakuro Gochou,,546,5.48,8085,6274
Chagama Ondo,,140,7.37,8086,6275
Arigatou Thank You,,517,5.61,8087,6276
Kenju Giga,,538,5.30,8088,6277
Wall,,555,5.41,8089,6278
Suntory CMs,2014-03-28,559,5.52,8090,6279
Shogi Hour,,558,5.57,8091,6280
Nosferatu,,543,5.63,8092,6281
Nana-iro Megane,,565,5.45,8093,6282
Mori no Kuma-san (2009),,544,5.29,8094,6283
Mobile Suit Gundam: Twilight Axis,2017-06-23,540,5.57,8095,6284
Jikan,,539,5.43,8096,6285
Aldnoah.Zero,2014-07-06,2,7.00,8097,6286
Hanasaka Jijii,,2,8.00,8098,6287
Felix no Meitantei,,532,5.41,8099,6288
Doubutsu Mura no Daisodou,,26,6.62,8100,6289
Crack,,8,6.25,8101,6290
Magic Knight Rayearth,1994-10-17,526,5.56,8102,6291
The Green Wind,,568,5.71,8103,6292
"Yume kara, Samenai",,521,5.38,8104,6293
Koukaku Kidoutai Arise: Ghost in the Shell - Border:4 Ghost Stands Alone,,548,5.57,8105,6294
Rudolf to Ippaiattena x Godzilla x Toho Cinemas Moving Logo Eizou,,554,5.44,8106,6295
Numa no Taishou,,528,5.63,8107,6296
Tengu Taiji,,551,5.39,8108,6297
Kamikaze Kaitou Jeanne,1999-02-13,2,8.00,8109,6298
Mikuni no Tame Ni,,4,9.00,8110,6299
Hikaru no Go: Sabaki no Ikkyoku! Inishie no Hana yo Sake!!,,4,1.00,8111,6300
Maabou no Kinoshita Toukichirou,,568,5.58,8112,6301
Hakkenden: Touhou Hakken Ibun,2013-01-06,568,5.65,8113,6302
Legend of Duo,2005-04-21,520,5.57,8114,6303
Free! Movie 3: Road to the World - Yume,,18,7.78,8115,6304
Yu☆Gi☆Oh! 5D's,2008-04-02,521,5.65,8116,6305
Yoake Tsugeru Lu no Uta,,533,5.58,8117,6306
Wangan Midnight,2007-06-15,551,5.49,8118,6307
Kyouryoku Boukuusen,,555,5.58,8119,6308
Kago Shintarou Anime Sakuhin Shuu,,4,9.00,8120,6309
Fly,,547,5.58,8121,6310
PuriGorota: Uchuu no Yuujou Daibouken,,548,5.45,8122,6311
Norakuro Nitouhei: Enshuu no Maki,,544,5.57,8123,6312
Momotarou no Umiwashi,,552,5.59,8124,6313
Kuma ni Kuwarenu Otoko,,542,5.37,8125,6314
Knights of the Zodiac: Saint Seiya,,535,5.40,8126,6315
Issunboushi: Chibisuke Monogatari,,530,5.42,8127,6316
Deva Zan,,522,5.50,8128,6317
Computer Obaachan,,80,8.10,8129,6318
Kiekaketa Monogataritachi no Tame ni,,521,5.32,8130,6319
Eat You Up/Bunny,,545,5.52,8131,6320
Avignon no Hashi de,,530,5.48,8132,6321
Ashiaraiyashiki no Juunin-tachi.,,532,5.47,8133,6322
TANK S.W.A.T. 01,,2,8.00,8134,6323
Spring Stranger,,581,5.61,8135,6324
Parallel,,547,5.36,8139,6325
Nanchatte!,,547,5.60,8149,6326
Ni-hiki no Sanma,,534,5.59,8150,6327
Metropolitan Museum,,1,7.00,8151,6328
Love Live! Sunshine!!,2016-07-02,532,5.50,8152,6329
Metamorphosis,,551,5.26,8153,6330
Ishindenshin Shiyou,,539,5.25,8154,6331
Lodoss-tou Senki,1990-06-30,528,5.62,8155,6332
Kore wa Zombie Desu ka? OVA,2011-06-10,557,5.37,8156,6333
Kengan Ashura,,536,5.64,8157,6334
Furudera no Obake-soudou,,548,5.55,8158,6335
Kaikan Phrase,1999-04-20,524,5.70,8159,6336
Chainsaw Maid,,561,5.54,8160,6337
Imouto sae Ireba Ii.,2017-10-08,517,5.49,8161,6338
Hisone to Maso-tan,2018-04-13,533,5.63,8162,6339
Tokyo Loop,,529,5.54,8163,6340
Hidamari Sketch,2007-01-12,557,5.44,8164,6341
Hibike! Euphonium Movie 1: Kitauji Koukou Suisougaku-bu e Youkoso,,546,5.46,8165,6342
New York Trip,,542,5.55,8166,6343
Hakata Tonkotsu Ramens,2018-01-12,530,5.46,8167,6344
Grappler Baki: Saidai Tournament-hen,2001-07-24,560,5.47,8168,6345
Grappler Baki (TV),2001-01-09,540,5.35,8169,6346
Girls & Panzer: Saishuushou Part 2,,538,5.42,8170,6347
Mura Matsuri,,2,8.00,8171,6348
Fate/stay night: Unlimited Blade Works 2nd Season - Sunny Day,,541,5.48,8172,6349
Kinken Chochiku Shiobara Tasuke,,540,5.45,8173,6350
Beachside Lover,,541,5.46,8174,6351
Doupo Cangqiong,2017-01-07,546,5.40,8175,6352
Fate/stay night Movie: Unlimited Blade Works,,561,5.62,8176,6353
Anima,,540,5.36,8177,6354
Yuuki Hitotsu wo Tomo ni Shite,,557,5.70,8178,6355
Doraemon Movie 28: Nobita to Midori no Kyojin Den,,534,5.39,8179,6356
Usawaltz,,552,5.50,8180,6357
Tough Boy,,511,5.29,8181,6358
Tanjou: Debut,1994-10-21,4,3.00,8182,6359
Samurai (2011),,506,5.37,8183,6360
Osakana wa Ami no Naka,,546,5.42,8184,6361
Nyancos: Hello! Our Brilliant Future,,545,5.53,8185,6362
Geki Drive,,565,5.60,8186,6363
Doubutsu Mura no Sports Day,,20,8.50,8187,6364
Hane,,536,5.48,8188,6365
Coffee Break,,532,5.52,8189,6366
Chou Henshin Cosprayers Specials,2004-07-16,2,8.00,8190,6367
Chou Kidougai-ku: Kashiwa-no-Ha,,535,5.65,8191,6368
Ahiru no Otegara,,537,5.69,8192,6369
Balloon,,554,5.22,8193,6370
Shiawase no Uta,,538,5.50,8194,6371
Ore ga Suki nano wa Imouto dakedo Imouto ja Nai,2018-10-10,533,5.54,8195,6372
Nowhereland,,560,5.42,8196,6373
Mormorando,,8,7.25,8197,6374
Kyutai Panic Adventure Returns!,,521,5.69,8198,6375
Gene,,546,5.55,8199,6376
I Want Nothing,,522,5.58,8200,6377
Fuku-chan no Sensuikan,,520,5.73,8201,6378
Fight!!,,535,5.50,8202,6379
Chokotto Kamen feat. Inoue Kikuko,,540,5.67,8203,6380
BAR Kiraware Yasai,2015-04-07,539,5.54,8204,6381
Tripod Baby,,532,5.28,8205,6382
Shoujouji no Tanuki-bayashi Ban Danemon,,10,7.40,8206,6383
Neko Funjatta,,549,5.62,8207,6384
Nyani ga Nyandaa Nyandaa Kamen,2000-02-06,2,6.00,8208,6385
Nana Maru San Batsu,2017-07-05,527,5.53,8209,6386
Namiuchigiwa no Muromi-san: Pangea Chou Tairiku no Muromi-san,,551,5.42,8210,6387
Mugyutto! Black Clover,2019-07-01,531,5.93,8211,6388
Mobile Suit Gundam Unicorn: Episode EX - 100 Years of Solitude,,559,5.52,8212,6389
Mikagura Gakuen Kumikyoku (TV),2015-04-07,1,10.00,8213,6390
Modern,,532,5.67,8214,6391
Marimo no Hana: Saikyou Butouha Shougakusei Densetsu,,533,5.63,8215,6392
Makyuu Senjou,1991-03-22,2,5.00,8216,6393
Kitte no Nai Okurimono,,8,8.75,8217,6394
Kanzen Shouri Daiteiou,,531,5.48,8218,6395
Humane,,527,5.41,8219,6396
Choujin Gakuen Gowcaizer: The Voltage Fighters,1996-09-27,532,5.58,8220,6397
Chinkoroheibei Tamatebako,,569,5.55,8221,6398
Asylum Session,,564,5.64,8222,6399
